Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4
,revlon-revlon-colorstay-makeup-foundation-no-softflex-rare-original-fo,,,,,,,,REV-OCS_0-5,,,06 MEDIUM BEIGE,,,,,,,,22.99,,,TRUE,,,,,,shopify,140,DENY,14,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-colorstay-makeup-foundation-no-softflex-rare-original-fo,,,,,,,,REV-OCS_03,,,03 NUDE,,,,,,,,23.96,,,TRUE,,,,,,shopify,0,DENY,14,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-colorstay-makeup-foundation-no-softflex-rare-original-fo,,,,,,,,REV-OCS_15,,,13 CARAMEL (FROSTED BOTTLE),,,,,,,,28.76,,,TRUE,,,,,,shopify,0,DENY,14,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-colorstay-makeup-foundation-no-softflex-rare-original-fo,,,,,,,,REV-OCS_0-6,,,08 TOAST,,,,,,,,22.99,,,TRUE,,,,,,shopify,40,DENY,14,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
Revlon Super Lustrous Creme Lipstick Original Formula & Packaging .15 OZ F/S,revlon-revlon-super-lustrous-creme-lipstick-original-formula-packaging,"<p>Authentic Revlon makeup from Sol Beautiful — chosen for the formula, the ritual, and how it actually wears.</p><p>Authentic designer stock. Packed in Fountain Valley, California and shipped from the United States.</p><p>400 sold — a formula people come back for.</p>",Revlon,Health & Beauty > Personal Care > Cosmetics,Makeup,,TRUE,active,REV-SLCL_74,,Shade,VIXEN 74,,,,,,,,29.80,,,TRUE,,,,,,shopify,19,DENY,7,g,TRUE,manual,https://i.ebayimg.com/images/g/7~EAAOSwImRYhE1U/s-l800.jpg,1,Revlon Super Lustrous Creme Lipstick Original Formula & Packaging .15 OZ F/S,,FALSE,Revlon Super Lustrous Creme Lipstick Original Formula & Packaging .15,"Authentic Revlon makeup from Sol Beautiful — Revlon Super Lustrous Creme Lipstick Original Formula & Packaging .15 OZ F/S. Packed in Fountain Valley, CA and shipped from the USA.",,Health & Beauty > Personal Care > Cosmetics,,Adult,,,,new,FALSE,Makeup,,,,
,revlon-revlon-super-lustrous-creme-lipstick-original-formula-packaging,,,,,,,,REV-SLCL_R,,,REDWOOD 18,,,,,,,,19.20,,,TRUE,,,,,,shopify,0,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-super-lustrous-creme-lipstick-original-formula-packaging,,,,,,,,REV-SLCL_SR,,,SERENE RED 97,,,,,,,,17.24,,,TRUE,,,,,,shopify,30,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-super-lustrous-creme-lipstick-original-formula-packaging,,,,,,,,REV-SLCL_S,,,SKINLIGHT 86,,,,,,,,11.90,,,TRUE,,,,,,shopify,20,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-super-lustrous-creme-lipstick-original-formula-packaging,,,,,,,,REV-SLCL_SC,,,SPICY CIDER 13,,,,,,,,17.80,,,TRUE,,,,,,shopify,25,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-super-lustrous-creme-lipstick-original-formula-packaging,,,,,,,,REV-SLCL_95,,,TOAST OF NEW YORK 95,,,,,,,,22.40,,,TRUE,,,,,,shopify,4,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-super-lustrous-creme-lipstick-original-formula-packaging,,,,,,,,REV-SLCL_RR,,,RAISIN RAGE 99,,,,,,,,29.80,,,TRUE,,,,,,shopify,9,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-super-lustrous-creme-lipstick-original-formula-packaging,,,,,,,,REV-SLCL_52,,,BABY BERRY 52,,,,,,,,10.27,,,TRUE,,,,,,shopify,0,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-super-lustrous-creme-lipstick-original-formula-packaging,,,,,,,,REV-SLCL_L,,,LOVE THAT PINK 20,,,,,,,,16.90,,,TRUE,,,,,,shopify,17,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-super-lustrous-creme-lipstick-original-formula-packaging,,,,,,,,REV-SLCL_W,,,WINE WITH EVERYTHING 43,,,,,,,,21.90,,,TRUE,,,,,,shopify,25,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-super-lustrous-creme-lipstick-original-formula-packaging,,,,,,,,REV-SLCL_N,,,NATURALLY NUDE 88,,,,,,,,12.90,,,TRUE,,,,,,shopify,10,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-super-lustrous-creme-lipstick-original-formula-packaging,,,,,,,,REV-SLCL_LC,,,LILAC CHAMPAGNE 19,,,,,,,,19.20,,,TRUE,,,,,,shopify,0,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-super-lustrous-creme-lipstick-original-formula-packaging,,,,,,,,REV-SLCL_WB,,,WILD BERRIES 36,,,,,,,,14.30,,,TRUE,,,,,,shopify,0,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-super-lustrous-creme-lipstick-original-formula-packaging,,,,,,,,REV-SLCL_OPC,,,ONE PERFECT CORAL 04,,,,,,,,15.25,,,TRUE,,,,,,shopify,0,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-super-lustrous-creme-lipstick-original-formula-packaging,,,,,,,,REV-SLCL_MMM,,,MAKE MINE MAUVE 38,,,,,,,,29.80,,,TRUE,,,,,,shopify,29,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-super-lustrous-creme-lipstick-original-formula-packaging,,,,,,,,REV-SLCL_P,,,PINKISH 29,,,,,,,,14.29,,,TRUE,,,,,,shopify,0,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-super-lustrous-creme-lipstick-original-formula-packaging,,,,,,,,REV-SLCL_G,,,GLOSSING 93,,,,,,,,37.45,,,TRUE,,,,,,shopify,12,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-super-lustrous-creme-lipstick-original-formula-packaging,,,,,,,,REV-SLCL_DS,,,DESERT SPICE 56,,,,,,,,18.80,,,TRUE,,,,,,shopify,19,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-super-lustrous-creme-lipstick-original-formula-packaging,,,,,,,,REV-SLCL_CITS,,,CHERRIES IN THE SNOW 61,,,,,,,,19.20,,,TRUE,,,,,,shopify,0,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-super-lustrous-creme-lipstick-original-formula-packaging,,,,,,,,REV-SLCL_E,,,EXOTIKA 11,,,,,,,,29.80,,,TRUE,,,,,,shopify,24,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-super-lustrous-creme-lipstick-original-formula-packaging,,,,,,,,REV-SLCL_84,,,STONE EDGE 84,,,,,,,,31.80,,,TRUE,,,,,,shopify,0,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-super-lustrous-creme-lipstick-original-formula-packaging,,,,,,,,REV-SLCL_43,,,WILD BERRIES 43,,,,,,,,14.30,,,TRUE,,,,,,shopify,0,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-super-lustrous-creme-lipstick-original-formula-packaging,,,,,,,,REV-SLCL_B,,,BLACK BERRY 75,,,,,,,,14.36,,,TRUE,,,,,,shopify,7,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-super-lustrous-creme-lipstick-original-formula-packaging,,,,,,,,REV-SLCL_01,,,ROSE RAPTURE 01,,,,,,,,17.24,,,TRUE,,,,,,shopify,1,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-super-lustrous-creme-lipstick-original-formula-packaging,,,,,,,,REV-SLCL_59,,,LOVE THAT RED 59,,,,,,,,29.80,,,TRUE,,,,,,shopify,26,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-super-lustrous-creme-lipstick-original-formula-packaging,,,,,,,,REV-SLCL_F,,,FLESHTONE 87,,,,,,,,29.80,,,TRUE,,,,,,shopify,3,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-super-lustrous-creme-lipstick-original-formula-packaging,,,,,,,,REV-SLCL_82,,,HONEY BARE 82,,,,,,,,19.20,,,TRUE,,,,,,shopify,0,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-super-lustrous-creme-lipstick-original-formula-packaging,,,,,,,,REV-SLCL_98,,,MAD ABOUT MAUVE 98,,,,,,,,14.39,,,TRUE,,,,,,shopify,0,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-super-lustrous-creme-lipstick-original-formula-packaging,,,,,,,,REV-SLCL_73,,,VERY CURRANT 73,,,,,,,,10.55,,,TRUE,,,,,,shopify,0,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
Max Factor Whipped Creme Cream Foundation Makeup Jar 1 OZ / 30 ML Full Size HTF,max-factor-max-factor-whipped-creme-cream-foundation-makeup-jar-1-oz-3,"<p>Authentic Max Factor makeup from Sol Beautiful — chosen for the formula, the ritual, and how it actually wears.</p><p>Authentic designer stock. Packed in Fountain Valley, California and shipped from the United States.</p><p><strong>Hard to find.</strong> When this one sells out, it is gone.</p><p>365 sold — a formula people come back for.</p>",Max Factor,Health & Beauty > Personal Care > Cosmetics,Makeup,"hard-to-find, rare",TRUE,active,121092902992-1,,Shade,Bisque Ivory (Warm 2),,,,,,,,14.95,,,TRUE,,,,,,shopify,89,DENY,7,g,TRUE,manual,https://i.ebayimg.com/images/g/GOkAAOxyNo9SshRg/s-l800.jpg,1,Max Factor Whipped Creme Cream Foundation Makeup Jar 1 OZ / 30 ML Full Size HTF,,FALSE,Max Factor Whipped Creme Cream Foundation Makeup Jar 1 OZ / 30 ML,"Authentic Max Factor makeup from Sol Beautiful — Max Factor Whipped Creme Cream Foundation Makeup Jar 1 OZ / 30 ML Full Size HTF. Packed in Fountain Valley, CA and shipped from the USA.",,Health & Beauty > Personal Care > Cosmetics,,Adult,,,,new,FALSE,Makeup,rare,,,
,max-factor-max-factor-whipped-creme-cream-foundation-makeup-jar-1-oz-3,,,,,,,,121092902992-2,,,Rich Beige (Warm 4),,,,,,,,14.95,,,TRUE,,,,,,shopify,40,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,max-factor-max-factor-whipped-creme-cream-foundation-makeup-jar-1-oz-3,,,,,,,,121092902992-3,,,Cocoa Tan,,,,,,,,14.95,,,TRUE,,,,,,shopify,4,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,max-factor-max-factor-whipped-creme-cream-foundation-makeup-jar-1-oz-3,,,,,,,,121092902992-4,,,Tawny Tan,,,,,,,,14.95,,,TRUE,,,,,,shopify,0,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,max-factor-max-factor-whipped-creme-cream-foundation-makeup-jar-1-oz-3,,,,,,,,121092902992-5,,,Medium Beige (Warm 3),,,,,,,,14.36,,,TRUE,,,,,,shopify,44,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,max-factor-max-factor-whipped-creme-cream-foundation-makeup-jar-1-oz-3,,,,,,,,121092902992-6,,,Limoges Ivory (Warm 1),,,,,,,,14.95,,,TRUE,,,,,,shopify,80,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,max-factor-max-factor-whipped-creme-cream-foundation-makeup-jar-1-oz-3,,,,,,,,121092902992-7,,,Cool Beige (Cool 3),,,,,,,,19.95,,,TRUE,,,,,,shopify,71,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,max-factor-max-factor-whipped-creme-cream-foundation-makeup-jar-1-oz-3,,,,,,,,121092902992-8,,,Natural Honey (Cool 1),,,,,,,,14.95,,,TRUE,,,,,,shopify,39,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,max-factor-max-factor-whipped-creme-cream-foundation-makeup-jar-1-oz-3,,,,,,,,121092902992-9,,,Rose Beige (Cool 2),,,,,,,,14.95,,,TRUE,,,,,,shopify,32,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,max-factor-max-factor-whipped-creme-cream-foundation-makeup-jar-1-oz-3,,,,,,,,121092902992-10,,,Crème Glow (Cool 4),,,,,,,,14.95,,,TRUE,,,,,,shopify,75,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
Revlon Line & Shine Lipstick Lipgloss Lipliner Lipcolor Pencil - Choose Color,revlon-revlon-line-shine-lipstick-lipgloss-lipliner-lipcolor-pencil-ch,"<p>Authentic Revlon makeup from Sol Beautiful — chosen for the formula, the ritual, and how it actually wears.</p><p>Authentic designer stock. Packed in Fountain Valley, California and shipped from the United States.</p><p>364 sold — a formula people come back for.</p>",Revlon,Health & Beauty > Personal Care > Cosmetics,Makeup,,TRUE,active,REV-LS_N,,Shade,Nude Shine,,,,,,,,10.70,,,TRUE,,,,,,shopify,20,DENY,7,g,TRUE,manual,https://i.ebayimg.com/images/g/o8QAAOxyRhBSq3Jw/s-l800.jpg,1,Revlon Line & Shine Lipstick Lipgloss Lipliner Lipcolor Pencil - Choose Color,,FALSE,Revlon Line & Shine Lipstick Lipgloss Lipliner Lipcolor Pencil -,"Authentic Revlon makeup from Sol Beautiful — Revlon Line & Shine Lipstick Lipgloss Lipliner Lipcolor Pencil - Choose Color. Packed in Fountain Valley, CA and shipped from the USA.",,Health & Beauty > Personal Care > Cosmetics,,Adult,,,,new,FALSE,Makeup,,,,
,revlon-revlon-line-shine-lipstick-lipgloss-lipliner-lipcolor-pencil-ch,,,,,,,,REV-LS_L,,,Lavender Shine,,,,,,,,6.97,,,TRUE,,,,,,shopify,18,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-line-shine-lipstick-lipgloss-lipliner-lipcolor-pencil-ch,,,,,,,,REV-LS_V,,,Violet Shine,,,,,,,,9.98,,,TRUE,,,,,,shopify,24,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-line-shine-lipstick-lipgloss-lipliner-lipcolor-pencil-ch,,,,,,,,REV-LS_B-4,,,Buff Shine,,,,,,,,9.94,,,TRUE,,,,,,shopify,18,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-line-shine-lipstick-lipgloss-lipliner-lipcolor-pencil-ch,,,,,,,,REV-LS_B-3,,,Blush Shine,,,,,,,,11.80,,,TRUE,,,,,,shopify,19,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-line-shine-lipstick-lipgloss-lipliner-lipcolor-pencil-ch,,,,,,,,REV-LS_S,,,Stone Shine,,,,,,,,19.16,,,TRUE,,,,,,shopify,9,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-line-shine-lipstick-lipgloss-lipliner-lipcolor-pencil-ch,,,,,,,,REV-LS_C-5,,,Coffee Shine,,,,,,,,19.16,,,TRUE,,,,,,shopify,0,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-line-shine-lipstick-lipgloss-lipliner-lipcolor-pencil-ch,,,,,,,,REV-LS_R-8,,,Rose Shine,,,,,,,,11.30,,,TRUE,,,,,,shopify,9,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-line-shine-lipstick-lipgloss-lipliner-lipcolor-pencil-ch,,,,,,,,REV-LS_T,,,Toast Shine,,,,,,,,9.98,,,TRUE,,,,,,shopify,25,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-line-shine-lipstick-lipgloss-lipliner-lipcolor-pencil-ch,,,,,,,,REV-LS_P,,,Plum Shine,,,,,,,,11.10,,,TRUE,,,,,,shopify,12,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-line-shine-lipstick-lipgloss-lipliner-lipcolor-pencil-ch,,,,,,,,REV-LS_C,,,Chocolate Shine,,,,,,,,6.97,,,TRUE,,,,,,shopify,8,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-line-shine-lipstick-lipgloss-lipliner-lipcolor-pencil-ch,,,,,,,,REV-LS_F,,,Flesh Shine,,,,,,,,15.45,,,TRUE,,,,,,shopify,5,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-line-shine-lipstick-lipgloss-lipliner-lipcolor-pencil-ch,,,,,,,,REV-LS_M,,,Mauve Shine,,,,,,,,12.30,,,TRUE,,,,,,shopify,20,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-line-shine-lipstick-lipgloss-lipliner-lipcolor-pencil-ch,,,,,,,,REV-LS_M-6,,,Mica Shine,,,,,,,,10.40,,,TRUE,,,,,,shopify,18,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-line-shine-lipstick-lipgloss-lipliner-lipcolor-pencil-ch,,,,,,,,REV-LS_W,,,Wine Shine,,,,,,,,11.60,,,TRUE,,,,,,shopify,17,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-line-shine-lipstick-lipgloss-lipliner-lipcolor-pencil-ch,,,,,,,,REV-LS_B-2,,,Berry Shine,,,,,,,,8.98,,,TRUE,,,,,,shopify,7,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-line-shine-lipstick-lipgloss-lipliner-lipcolor-pencil-ch,,,,,,,,REV-LS_B-1,,,Bare Shine,,,,,,,,29.80,,,TRUE,,,,,,shopify,14,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-line-shine-lipstick-lipgloss-lipliner-lipcolor-pencil-ch,,,,,,,,REV-LS_G,,,Gold Shine,,,,,,,,10.49,,,TRUE,,,,,,shopify,22,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-line-shine-lipstick-lipgloss-lipliner-lipcolor-pencil-ch,,,,,,,,REV-LS_R,,,Raisin Shine,,,,,,,,17.32,,,TRUE,,,,,,shopify,16,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,revlon-revlon-line-shine-lipstick-lipgloss-lipliner-lipcolor-pencil-ch,,,,,,,,REV-LS_M-7,,,Mocha Shine,,,,,,,,19.16,,,TRUE,,,,,,shopify,0,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
Estée Lauder Lip Defining Pencil Liner Rare Hard to Find - Choose Color,est-e-lauder-est-e-lauder-lip-defining-pencil-liner-rare-hard-to-find,"<p>Authentic Estée Lauder makeup from Sol Beautiful — chosen for the formula, the ritual, and how it actually wears.</p><p>Authentic designer stock. Packed in Fountain Valley, California and shipped from the United States.</p><p>Manufacturer UPC is listed on each shade we have verified — a check against the authentic counter formula.</p><p><strong>Hard to find.</strong> When this one sells out, it is gone.</p><p>361 sold — a formula people come back for.</p>",Estée Lauder,Health & Beauty > Personal Care > Cosmetics,Makeup,"hard-to-find, rare",TRUE,active,EL-LD-P_W,,Shade,Wineberry,,,,,,,,15.94,,,TRUE,,,,,,shopify,22,DENY,7,g,TRUE,manual,https://i.ebayimg.com/images/g/oR4AAOSwPe1T9phm/s-l800.jpg,1,Estée Lauder Lip Defining Pencil Liner Rare Hard to Find - Choose Color,,FALSE,Estée Lauder Lip Defining Pencil Liner Rare Hard to Find - Choose,"Authentic Estée Lauder makeup from Sol Beautiful — Estée Lauder Lip Defining Pencil Liner Rare Hard to Find - Choose Color. Packed in Fountain Valley, CA and shipped from the USA.",,Health & Beauty > Personal Care > Cosmetics,,Adult,,,,new,FALSE,Makeup,rare,,,
,est-e-lauder-est-e-lauder-lip-defining-pencil-liner-rare-hard-to-find,,,,,,,,EL-LD-P_M,,,Mahogany,,,,,,,,14.36,,,TRUE,,,,,,shopify,0,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,est-e-lauder-est-e-lauder-lip-defining-pencil-liner-rare-hard-to-find,,,,,,,,120877133729-3,,,Wineberry (gold packaging),,,,,,,,15.94,,,TRUE,,,,,,shopify,0,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,est-e-lauder-est-e-lauder-lip-defining-pencil-liner-rare-hard-to-find,,,,,,,,EL-LD-P_PT,,,Pink Toffee,,,,,,,,19.16,,,TRUE,,,,,,shopify,0,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,est-e-lauder-est-e-lauder-lip-defining-pencil-liner-rare-hard-to-find,,,,,,,,EL-LD-P_C,,,Chestnut,,,,,,,,21.08,,,TRUE,,,,,,shopify,0,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,est-e-lauder-est-e-lauder-lip-defining-pencil-liner-rare-hard-to-find,,,,,,,,120877133729-6,,,Wineberry (navy packaging),,,,,,,,15.94,,,TRUE,,,,,,shopify,0,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,est-e-lauder-est-e-lauder-lip-defining-pencil-liner-rare-hard-to-find,,,,,,,,EL-LD-P_A,,,Apple Cordial,,,,,,,,39.85,,,TRUE,,,,,,shopify,0,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,est-e-lauder-est-e-lauder-lip-defining-pencil-liner-rare-hard-to-find,,,,,,,,EL-LD-P_R,,,Raisin,,,,,,,,16.88,,,TRUE,,,,,,shopify,20,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,est-e-lauder-est-e-lauder-lip-defining-pencil-liner-rare-hard-to-find,,,,,,,,EL-LD-P_T,695976101457,,Tawny,,,,,,,,7.95,,,TRUE,,,,,,shopify,63,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,est-e-lauder-est-e-lauder-lip-defining-pencil-liner-rare-hard-to-find,,,,,,,,EL-LD-P_S,,,Spice,,,,,,,,18.88,,,TRUE,,,,,,shopify,13,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
MAC Lip Pencil Liner Shaper 1.45 G / .05 OZ Full Size NIB - Choose Color,mac-mac-lip-pencil-liner-shaper-1-45-g-05-oz-full-size-nib-choose-colo,"<p>Authentic MAC makeup from Sol Beautiful — chosen for the formula, the ritual, and how it actually wears.</p><p>New in box. Packed in Fountain Valley, California and shipped from the United States.</p><p>301 sold — a formula people come back for.</p>",MAC,Health & Beauty > Personal Care > Cosmetics,Makeup,new-in-box,TRUE,active,122197313546-1,,Shade,Rosy Rim,,,,,,,,39.88,,,TRUE,,,,,,shopify,32,DENY,7,g,TRUE,manual,https://i.ebayimg.com/images/g/Ae4AAOSwHsRYDwF2/s-l800.jpg,1,MAC Lip Pencil Liner Shaper 1.45 G / .05 OZ Full Size NIB - Choose Color,,FALSE,MAC Lip Pencil Liner Shaper 1.45 G / .05 OZ Full Size NIB - Choose,"Authentic MAC makeup from Sol Beautiful — MAC Lip Pencil Liner Shaper 1.45 G / .05 OZ Full Size NIB - Choose Color. Packed in Fountain Valley, CA and shipped from the USA.",,Health & Beauty > Personal Care > Cosmetics,,Adult,,,,new,FALSE,Makeup,,new-in-box,,
,mac-mac-lip-pencil-liner-shaper-1-45-g-05-oz-full-size-nib-choose-colo,,,,,,,,122197313546-2,,,Naked Liner,,,,,,,,39.88,,,TRUE,,,,,,shopify,82,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,mac-mac-lip-pencil-liner-shaper-1-45-g-05-oz-full-size-nib-choose-colo,,,,,,,,122197313546-3,,,Lasting Sensation,,,,,,,,32.98,,,TRUE,,,,,,shopify,3,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,mac-mac-lip-pencil-liner-shaper-1-45-g-05-oz-full-size-nib-choose-colo,,,,,,,,122197313546-4,,,"Edge to Edge (new, unboxed)",,,,,,,,18.45,,,TRUE,,,,,,shopify,72,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,mac-mac-lip-pencil-liner-shaper-1-45-g-05-oz-full-size-nib-choose-colo,,,,,,,,122197313546-5,,,Soar,,,,,,,,23.45,,,TRUE,,,,,,shopify,1,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,mac-mac-lip-pencil-liner-shaper-1-45-g-05-oz-full-size-nib-choose-colo,,,,,,,,122197313546-6,,,Selenaville,,,,,,,,24.70,,,TRUE,,,,,,shopify,1,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,mac-mac-lip-pencil-liner-shaper-1-45-g-05-oz-full-size-nib-choose-colo,,,,,,,,122197313546-7,,,Oak,,,,,,,,26.45,,,TRUE,,,,,,shopify,41,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,mac-mac-lip-pencil-liner-shaper-1-45-g-05-oz-full-size-nib-choose-colo,,,,,,,,122197313546-8,,,Follow Your Heart (Aaliyah Collection),,,,,,,,33.88,,,TRUE,,,,,,shopify,12,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,mac-mac-lip-pencil-liner-shaper-1-45-g-05-oz-full-size-nib-choose-colo,,,,,,,,122197313546-9,,,Hover,,,,,,,,88.45,,,TRUE,,,,,,shopify,15,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,mac-mac-lip-pencil-liner-shaper-1-45-g-05-oz-full-size-nib-choose-colo,,,,,,,,122197313546-10,,,Magenta,,,,,,,,23.98,,,TRUE,,,,,,shopify,35,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,mac-mac-lip-pencil-liner-shaper-1-45-g-05-oz-full-size-nib-choose-colo,,,,,,,,122197313546-11,,,"Brick (new, unboxed)",,,,,,,,29.88,,,TRUE,,,,,,shopify,0,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,mac-mac-lip-pencil-liner-shaper-1-45-g-05-oz-full-size-nib-choose-colo,,,,,,,,122197313546-12,,,Talking Points,,,,,,,,28.45,,,TRUE,,,,,,shopify,7,DENY,7,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
